id;name;geoid;geoname;value;datetime
1295;Real time generation Solar PV;;;19.75;2023-01-01T00:00:00+01:00
1295;Real time generation Solar PV;;;19.58333333333;2023-01-01T01:00:00+01:00
1295;Real time generation Solar PV;;;19.66666666667;2023-01-01T02:00:00+01:00
1295;Real time generation Solar PV;;;19.33333333333;2023-01-01T03:00:00+01:00
1295;Real time generation Solar PV;;;19.83333333333;2023-01-01T04:00:00+01:00
1295;Real time generation Solar PV;;;18.83333333333;2023-01-01T05:00:00+01:00
1295;Real time generation Solar PV;;;18.66666666667;2023-01-01T06:00:00+01:00
1295;Real time generation Solar PV;;;18.66666666667;2023-01-01T07:00:00+01:00
1295;Real time generation Solar PV;;;46.83333333333;2023-01-01T08:00:00+01:00
1295;Real time generation Solar PV;;;792.25;2023-01-01T09:00:00+01:00
1295;Real time generation Solar PV;;;2488.5;2023-01-01T10:00:00+01:00
1295;Real time generation Solar PV;;;3938.41666666667;2023-01-01T11:00:00+01:00
1295;Real time generation Solar PV;;;4556.33333333333;2023-01-01T12:00:00+01:00
1295;Real time generation Solar PV;;;5196.5;2023-01-01T13:00:00+01:00
1295;Real time generation Solar PV;;;5145.25;2023-01-01T14:00:00+01:00
1295;Real time generation Solar PV;;;4441.5;2023-01-01T15:00:00+01:00
1295;Real time generation Solar PV;;;2554.5;2023-01-01T16:00:00+01:00
1295;Real time generation Solar PV;;;655.66666666667;2023-01-01T17:00:00+01:00
1295;Real time generation Solar PV;;;14.33333333333;2023-01-01T18:00:00+01:00
1295;Real time generation Solar PV;;;2.5;2023-01-01T19:00:00+01:00
1295;Real time generation Solar PV;;;1.83333333333;2023-01-01T20:00:00+01:00
1295;Real time generation Solar PV;;;2;2023-01-01T21:00:00+01:00
1295;Real time generation Solar PV;;;1.66666666667;2023-01-01T22:00:00+01:00
1295;Real time generation Solar PV;;;1.66666666667;2023-01-01T23:00:00+01:00
1295;Real time generation Solar PV;;;1.33333333333;2023-01-02T00:00:00+01:00
1295;Real time generation Solar PV;;;1;2023-01-02T01:00:00+01:00
1295;Real time generation Solar PV;;;1;2023-01-02T02:00:00+01:00
1295;Real time generation Solar PV;;;1;2023-01-02T03:00:00+01:00
1295;Real time generation Solar PV;;;1.08333333333;2023-01-02T04:00:00+01:00
1295;Real time generation Solar PV;;;1.08333333333;2023-01-02T05:00:00+01:00
1295;Real time generation Solar PV;;;1;2023-01-02T06:00:00+01:00
1295;Real time generation Solar PV;;;1.16666666667;2023-01-02T07:00:00+01:00
1295;Real time generation Solar PV;;;45.16666666667;2023-01-02T08:00:00+01:00
1295;Real time generation Solar PV;;;839.25;2023-01-02T09:00:00+01:00
1295;Real time generation Solar PV;;;2350.5;2023-01-02T10:00:00+01:00
1295;Real time generation Solar PV;;;3826.41666666667;2023-01-02T11:00:00+01:00
1295;Real time generation Solar PV;;;4586.5;2023-01-02T12:00:00+01:00
1295;Real time generation Solar PV;;;5085.75;2023-01-02T13:00:00+01:00
1295;Real time generation Solar PV;;;4655.58333333333;2023-01-02T14:00:00+01:00
1295;Real time generation Solar PV;;;3552.58333333333;2023-01-02T15:00:00+01:00
1295;Real time generation Solar PV;;;2472.16666666667;2023-01-02T16:00:00+01:00
1295;Real time generation Solar PV;;;765.08333333333;2023-01-02T17:00:00+01:00
1295;Real time generation Solar PV;;;16.41666666667;2023-01-02T18:00:00+01:00
