id;name;geoid;geoname;value;datetime
10205;Measured generation solar;;;0.004;2022-01-01T01:00:00+01:00
10205;Measured generation solar;;;0.006;2022-01-01T02:00:00+01:00
10205;Measured generation solar;;;0.01;2022-01-01T03:00:00+01:00
10205;Measured generation solar;;;0.011;2022-01-01T04:00:00+01:00
10205;Measured generation solar;;;0.007;2022-01-01T05:00:00+01:00
10205;Measured generation solar;;;0.004;2022-01-01T06:00:00+01:00
10205;Measured generation solar;;;3.258;2022-01-01T08:00:00+01:00
10205;Measured generation solar;;;190.68;2022-01-01T09:00:00+01:00
10205;Measured generation solar;;;621.527;2022-01-01T10:00:00+01:00
10205;Measured generation solar;;;830.924;2022-01-01T11:00:00+01:00
10205;Measured generation solar;;;797.419;2022-01-01T12:00:00+01:00
10205;Measured generation solar;;;779.252;2022-01-01T13:00:00+01:00
10205;Measured generation solar;;;788.817;2022-01-01T14:00:00+01:00
10205;Measured generation solar;;;725.687;2022-01-01T15:00:00+01:00
10205;Measured generation solar;;;457.749;2022-01-01T16:00:00+01:00
10205;Measured generation solar;;;168.993;2022-01-01T17:00:00+01:00
10205;Measured generation solar;;;3.827;2022-01-01T18:00:00+01:00
10205;Measured generation solar;;;0.008;2022-01-01T19:00:00+01:00
10205;Measured generation solar;;;0.002;2022-01-01T20:00:00+01:00
10205;Measured generation solar;;;0.001;2022-01-01T21:00:00+01:00
10205;Measured generation solar;;;0.003;2022-01-02T00:00:00+01:00
10205;Measured generation solar;;;0.005;2022-01-02T02:00:00+01:00
10205;Measured generation solar;;;0.009;2022-01-02T03:00:00+01:00
10205;Measured generation solar;;;0.003;2022-01-02T04:00:00+01:00
10205;Measured generation solar;;;0.009;2022-01-02T05:00:00+01:00
10205;Measured generation solar;;;0.004;2022-01-02T06:00:00+01:00
10205;Measured generation solar;;;1.347;2022-01-02T08:00:00+01:00
10205;Measured generation solar;;;98.439;2022-01-02T09:00:00+01:00
10205;Measured generation solar;;;340.205;2022-01-02T10:00:00+01:00
10205;Measured generation solar;;;491.442;2022-01-02T11:00:00+01:00
10205;Measured generation solar;;;596.211;2022-01-02T12:00:00+01:00
10205;Measured generation solar;;;638.951;2022-01-02T13:00:00+01:00
10205;Measured generation solar;;;624.917;2022-01-02T14:00:00+01:00
10205;Measured generation solar;;;654.29;2022-01-02T15:00:00+01:00
10205;Measured generation solar;;;528.917;2022-01-02T16:00:00+01:00
10205;Measured generation solar;;;155.791;2022-01-02T17:00:00+01:00
10205;Measured generation solar;;;1.102;2022-01-02T18:00:00+01:00
10205;Measured generation solar;;;0.008;2022-01-02T19:00:00+01:00
10205;Measured generation solar;;;0.002;2022-01-02T20:00:00+01:00
10205;Measured generation solar;;;0.001;2022-01-02T22:00:00+01:00
10205;Measured generation solar;;;0.002;2022-01-02T23:00:00+01:00
10205;Measured generation solar;;;0.001;2022-01-03T00:00:00+01:00
10205;Measured generation solar;;;0.004;2022-01-03T01:00:00+01:00
10205;Measured generation solar;;;0.009;2022-01-03T02:00:00+01:00
10205;Measured generation solar;;;0.012;2022-01-03T03:00:00+01:00
10205;Measured generation solar;;;0.011;2022-01-03T04:00:00+01:00
10205;Measured generation solar;;;0.011;2022-01-03T05:00:00+01:00
10205;Measured generation solar;;;0.005;2022-01-03T06:00:00+01:00
10205;Measured generation solar;;;0.007;2022-01-03T07:00:00+01:00
10205;Measured generation solar;;;1.99;2022-01-03T08:00:00+01:00
10205;Measured generation solar;;;113.162;2022-01-03T09:00:00+01:00
10205;Measured generation solar;;;457.093;2022-01-03T10:00:00+01:00
10205;Measured generation solar;;;690.859;2022-01-03T11:00:00+01:00
10205;Measured generation solar;;;735.038;2022-01-03T12:00:00+01:00
10205;Measured generation solar;;;734.149;2022-01-03T13:00:00+01:00
10205;Measured generation solar;;;791.988;2022-01-03T14:00:00+01:00
10205;Measured generation solar;;;820.702;2022-01-03T15:00:00+01:00
10205;Measured generation solar;;;624.071;2022-01-03T16:00:00+01:00
10205;Measured generation solar;;;193.314;2022-01-03T17:00:00+01:00
10205;Measured generation solar;;;7.948;2022-01-03T18:00:00+01:00
10205;Measured generation solar;;;0.008;2022-01-03T19:00:00+01:00
10205;Measured generation solar;;;0.001;2022-01-03T20:00:00+01:00
10205;Measured generation solar;;;0.002;2022-01-03T21:00:00+01:00
10205;Measured generation solar;;;0.001;2022-01-03T22:00:00+01:00
10205;Measured generation solar;;;0.001;2022-01-03T23:00:00+01:00
10205;Measured generation solar;;;0.003;2022-01-04T00:00:00+01:00
10205;Measured generation solar;;;0.001;2022-01-04T01:00:00+01:00
10205;Measured generation solar;;;0.001;2022-01-04T03:00:00+01:00
10205;Measured generation solar;;;0.002;2022-01-04T06:00:00+01:00
10205;Measured generation solar;;;0.002;2022-01-04T07:00:00+01:00
10205;Measured generation solar;;;0.738;2022-01-04T08:00:00+01:00
10205;Measured generation solar;;;111.329;2022-01-04T09:00:00+01:00
10205;Measured generation solar;;;281.349;2022-01-04T10:00:00+01:00
10205;Measured generation solar;;;212.006;2022-01-04T11:00:00+01:00
10205;Measured generation solar;;;131.621;2022-01-04T12:00:00+01:00
10205;Measured generation solar;;;77.991;2022-01-04T13:00:00+01:00
10205;Measured generation solar;;;100.816;2022-01-04T14:00:00+01:00
10205;Measured generation solar;;;165.941;2022-01-04T15:00:00+01:00
10205;Measured generation solar;;;238.32;2022-01-04T16:00:00+01:00
10205;Measured generation solar;;;121.884;2022-01-04T17:00:00+01:00
10205;Measured generation solar;;;0.98;2022-01-04T18:00:00+01:00
10205;Measured generation solar;;;0.01;2022-01-04T19:00:00+01:00
10205;Measured generation solar;;;0.001;2022-01-04T20:00:00+01:00
10205;Measured generation solar;;;0.001;2022-01-04T21:00:00+01:00
10205;Measured generation solar;;;0.001;2022-01-05T00:00:00+01:00
10205;Measured generation solar;;;0.002;2022-01-05T01:00:00+01:00
10205;Measured generation solar;;;0.002;2022-01-05T02:00:00+01:00
10205;Measured generation solar;;;0.001;2022-01-05T04:00:00+01:00
10205;Measured generation solar;;;0.001;2022-01-05T05:00:00+01:00
10205;Measured generation solar;;;0.002;2022-01-05T06:00:00+01:00
10205;Measured generation solar;;;0.008;2022-01-05T07:00:00+01:00
10205;Measured generation solar;;;0.788;2022-01-05T08:00:00+01:00
10205;Measured generation solar;;;192.817;2022-01-05T09:00:00+01:00
10205;Measured generation solar;;;531.612;2022-01-05T10:00:00+01:00
10205;Measured generation solar;;;564.324;2022-01-05T11:00:00+01:00
10205;Measured generation solar;;;600.594;2022-01-05T12:00:00+01:00
10205;Measured generation solar;;;528.967;2022-01-05T13:00:00+01:00
10205;Measured generation solar;;;332.434;2022-01-05T14:00:00+01:00
10205;Measured generation solar;;;228.481;2022-01-05T15:00:00+01:00
10205;Measured generation solar;;;144.301;2022-01-05T16:00:00+01:00
10205;Measured generation solar;;;40.361;2022-01-05T17:00:00+01:00
10205;Measured generation solar;;;0.126;2022-01-05T18:00:00+01:00
10205;Measured generation solar;;;0.008;2022-01-05T19:00:00+01:00
10205;Measured generation solar;;;0.001;2022-01-05T20:00:00+01:00
10205;Measured generation solar;;;0.001;2022-01-05T21:00:00+01:00
10205;Measured generation solar;;;0.002;2022-01-06T00:00:00+01:00
10205;Measured generation solar;;;0.007;2022-01-06T01:00:00+01:00
10205;Measured generation solar;;;0.01;2022-01-06T02:00:00+01:00
10205;Measured generation solar;;;0.013;2022-01-06T03:00:00+01:00
10205;Measured generation solar;;;0.012;2022-01-06T04:00:00+01:00
10205;Measured generation solar;;;0.012;2022-01-06T05:00:00+01:00
10205;Measured generation solar;;;0.011;2022-01-06T06:00:00+01:00
10205;Measured generation solar;;;0.006;2022-01-06T07:00:00+01:00
10205;Measured generation solar;;;1.218;2022-01-06T08:00:00+01:00
10205;Measured generation solar;;;183.054;2022-01-06T09:00:00+01:00
10205;Measured generation solar;;;567.119;2022-01-06T10:00:00+01:00
10205;Measured generation solar;;;695.067;2022-01-06T11:00:00+01:00
10205;Measured generation solar;;;760.788;2022-01-06T12:00:00+01:00
10205;Measured generation solar;;;837.844;2022-01-06T13:00:00+01:00
10205;Measured generation solar;;;895.806;2022-01-06T14:00:00+01:00
10205;Measured generation solar;;;955.11;2022-01-06T15:00:00+01:00
10205;Measured generation solar;;;797.449;2022-01-06T16:00:00+01:00
10205;Measured generation solar;;;297.18;2022-01-06T17:00:00+01:00
10205;Measured generation solar;;;24.558;2022-01-06T18:00:00+01:00
10205;Measured generation solar;;;0.007;2022-01-06T19:00:00+01:00
10205;Measured generation solar;;;0.005;2022-01-06T20:00:00+01:00
10205;Measured generation solar;;;0.001;2022-01-06T22:00:00+01:00
10205;Measured generation solar;;;0.001;2022-01-06T23:00:00+01:00
10205;Measured generation solar;;;0.007;2022-01-07T01:00:00+01:00
10205;Measured generation solar;;;0.008;2022-01-07T02:00:00+01:00
10205;Measured generation solar;;;0.014;2022-01-07T03:00:00+01:00
10205;Measured generation solar;;;0.011;2022-01-07T04:00:00+01:00
10205;Measured generation solar;;;0.013;2022-01-07T05:00:00+01:00
10205;Measured generation solar;;;0.011;2022-01-07T06:00:00+01:00
10205;Measured generation solar;;;0.006;2022-01-07T07:00:00+01:00
10205;Measured generation solar;;;1.482;2022-01-07T08:00:00+01:00
10205;Measured generation solar;;;201.027;2022-01-07T09:00:00+01:00
10205;Measured generation solar;;;657.84;2022-01-07T10:00:00+01:00
10205;Measured generation solar;;;849.011;2022-01-07T11:00:00+01:00
10205;Measured generation solar;;;890.765;2022-01-07T12:00:00+01:00
10205;Measured generation solar;;;882.911;2022-01-07T13:00:00+01:00
10205;Measured generation solar;;;925.408;2022-01-07T14:00:00+01:00
10205;Measured generation solar;;;985.658;2022-01-07T15:00:00+01:00
10205;Measured generation solar;;;846.174;2022-01-07T16:00:00+01:00
10205;Measured generation solar;;;317.286;2022-01-07T17:00:00+01:00
10205;Measured generation solar;;;24.598;2022-01-07T18:00:00+01:00
10205;Measured generation solar;;;0.01;2022-01-07T19:00:00+01:00
10205;Measured generation solar;;;0.002;2022-01-07T20:00:00+01:00
10205;Measured generation solar;;;0.001;2022-01-07T21:00:00+01:00
